Date,Artist,Song Name,Korean Name,Director,Video,Type,Release,video_seconds,real_id,viewCount,likeCount,commentCount
2019-11-26,AOA,Come See Me,날 보러 와요,,https://youtu.be/ixxWWKX4S_8,Girl,Major,207,ixxWWKX4S_8,12997616,291031,18092
2019-11-25,Kang Daniel,Touchin',,,https://youtu.be/aSGisoCdLPc,Boy Solo,Major,285,aSGisoCdLPc,6351764,262621,17507
2019-11-20,ASTRO,Blue Flame,,,https://youtu.be/wS7anrSXKrY,Boy,Major,212,wS7anrSXKrY,30055953,1088777,84172
2019-11-19,CIX,Numb,순수의 시대,,https://youtu.be/xHx-kNjEYZM,Boy,Major,216,xHx-kNjEYZM,8180105,283171,14470
2019-11-19,WJSN,As You Wish,이루리,,https://youtu.be/2Q9G6R2hKIQ,Girl,Major,214,2Q9G6R2hKIQ,12876155,255689,22769
2019-11-18,Golden Child,Wannabe,,ZANYBROS,https://youtu.be/AnSAGpoqLPg,Boy,Major,220,AnSAGpoqLPg,9201874,300847,22174
2019-11-18,IU,Blueming,블루밍,,https://youtu.be/D1PvIWdJ8xo,Girl Solo,Major,222,D1PvIWdJ8xo,153662731,2223104,47838
2019-11-14,Mamamoo,Hip,,,https://youtu.be/KhTeiaCezwM,Girl,Major,211,KhTeiaCezwM,363479063,4977578,182116
2019-11-13,IN2IT,ULlala: Poisoning,ULlala: 중독,,https://youtu.be/5UEASmBf89o,Boy,Major,198,5UEASmBf89o,845534,62723,4914
2019-11-13,Stray Kids,Astronaut,,,https://youtu.be/ZnpEBYvgiAU,Boy,Major,203,ZnpEBYvgiAU,21276820,1135222,55565
2019-11-12,Nature,OOPSIE (My Bad),,,https://youtu.be/F95zh5JMi_Q,Girl,Major,231,F95zh5JMi_Q,9376233,19875,1336
2019-11-12,Seven O'Clock,Midnight Sun,,,https://youtu.be/lKmUjW0xAlY,Boy,Major,224,lKmUjW0xAlY,268282,22732,1324
2019-11-10,ATEEZ,UTOPIA (Japanese Ver.),,,https://youtu.be/ZLQm-8Z6C8M,Boy,Japanese,240,ZLQm-8Z6C8M,5777316,234581,9605
2019-11-06,The Boyz,Tattoo,,,https://youtu.be/gHp42n13nPs,Boy,Japanese,230,gHp42n13nPs,2770787,95566,2794
2019-11-06,1TEAM,Make This,,,https://youtu.be/nJ42EuzsWw0,Boy,Major,203,nJ42EuzsWw0,3373482,77001,2897
2019-11-05,BVNDIT,Dumb,,Rigend Film,https://youtu.be/n5bqzXD4WTc,Girl,Major,191,n5bqzXD4WTc,6525528,100618,3195
2019-11-05,Dawn,Money,,,https://youtu.be/Kr8-EFdl6gg,Boy Solo,Major,219,Kr8-EFdl6gg,7171177,632804,23358
2019-11-05,Hyuna,Flower Shower,,,https://youtu.be/8xqSz6_RJeU,Girl Solo,Major,198,8xqSz6_RJeU,26595981,1277371,39447
2019-11-05,DONGKIZ,Fever,,,https://youtu.be/ABFlF4OznK0,Boy,Major,165,ABFlF4OznK0,227307,22631,1624
2019-11-04,B.I.G,Illusion,,,https://youtu.be/6HFkXcSaeDM,Boy,Major,189,6HFkXcSaeDM,884964,87377,89939
2019-11-04,GOT7,You Calling My Name,니가 부르는 나의 이름,,https://youtu.be/xQI9oZEY-B0,Boy,Major,218,xQI9oZEY-B0,129056078,2446213,519447
2019-11-04,VICTON,nostalgic night,그리운 밤,,https://youtu.be/xkMV1CUdJWk,Boy,Major,205,xkMV1CUdJWk,750337,55138,3211
2019-11-03,Hinapia,Drip,,,https://youtu.be/K_qrsewuTwo,Girl,Major,209,K_qrsewuTwo,3668974,155148,8066
2019-11-03,Nam Woohyun,When Fall Comes,가을이 오면,,https://youtu.be/vzFF-boVVVk,Boy Solo,Major,328,vzFF-boVVVk,290828,17731,2872
2019-11-01,San (Hotshot),Free Falling (Eng Ver.),,,https://youtu.be/3NBcWFRvTI4,Boy Solo,English,206,3NBcWFRvTI4,15353,1001,146
2019-11-01,OnlyOneOf,Sage,구원,Wooje Kim,https://youtu.be/JUm45Wx9Xxk,Boy,Major,209,JUm45Wx9Xxk,12577922,155557,4767
2019-11-01,Jessi,Drip feat. Jay Park,,,https://youtu.be/uy4-gePx5xU,Girl Solo,Major,216,uy4-gePx5xU,16183956,570152,21381
2019-10-31,N.Flying,Kick-Ass,,,https://youtu.be/aVvSVMuR7KE,Boy,Japanese,246,aVvSVMuR7KE,403309,17639,642
2019-10-31,Zico,Balloon,,,https://youtu.be/FEDXPMy0GM8,Boy Solo,Minor,228,FEDXPMy0GM8,1238935,62901,2006
2019-10-30,We In The Zone,Loveade,,,https://youtu.be/T0-CgxpP2v8,Boy,Major,211,T0-CgxpP2v8,46518,4025,355
2019-10-30,GFRIEND,Fallin' Light,,,https://youtu.be/mc274HUFhQQ,Girl,Japanese,233,mc274HUFhQQ,12466244,382842,23943
2019-10-30,Yubin,Silent Movie feat. Yoon MiRae,,,https://youtu.be/6M-GNLCPf2I,Girl Solo,Major,272,6M-GNLCPf2I,778289,48494,2268
2019-10-29,Hoody,Adios feat. GRAY,,,https://youtu.be/3JrDhzPoLkU,Girl Solo,Major,212,3JrDhzPoLkU,6966428,157659,4262
2019-10-29,A.C.E,Savage,삐딱선,,https://youtu.be/j2MyB1MjumM,Boy,Major,211,j2MyB1MjumM,19170472,584887,42376
2019-10-28,Taeyeon,Spark,불티,,https://youtu.be/eP4ga_fNm-E,Girl Solo,Major,226,eP4ga_fNm-E,39511172,846941,35572
2019-10-28,MONSTA X,Follow,,,https://youtu.be/aa7hl8A0tAY,Boy,Major,219,aa7hl8A0tAY,45879547,987554,83150
2019-10-28,Brown Eyed Girls,Abandoned,,,https://youtu.be/u-M3mTEVyxU,Girl,Major,328,u-M3mTEVyxU,416004,15699,681
2019-10-28,Brown Eyed Girls,Wonder Woman,,,https://youtu.be/-ZvOzBOv1nc,Girl,Major,258,-ZvOzBOv1nc,1505416,54751,2663
2019-10-27,WeGirls,Heart Beat,,,https://youtu.be/M-ZBHqUlBPo,Girl,Minor,216,M-ZBHqUlBPo,44926,1993,256
2019-10-25,Favorite,Catch Me,,,https://youtu.be/DffHWToC3v8,Girl,Japanese,223,DffHWToC3v8,100147,4199,201
2019-10-25,Sunny Hill,NomNomNom,놈놈놈,,https://youtu.be/U4DaypnKWDg,Girl,Major,158,U4DaypnKWDg,409677,11819,1059
2019-10-24,M.O.N.T,The Korean Island Dokdo,독도는 우리땅,,https://youtu.be/Z285W7-ciis,Boy,Major,162,Z285W7-ciis,136929,13553,772
2019-10-24,Onewe,Regulus (Japanese ver.),,,https://youtu.be/rDb7LnQDSVM,Boy,Japanese,233,rDb7LnQDSVM,25153,1878,121
2019-10-24,Karin (WishGirls),Ka Ka Ka feat. Hyejin,,,https://youtu.be/GidVZnUii3w,Girl,Special,217,emhQBmI2Olw,644,65,11
2019-10-23,Ariaz,Moonlight Aria,까만 밤의 아리아,,https://youtu.be/QISipqxMXxU,Girl,Major,228,QISipqxMXxU,584456,29440,3095
2019-10-23,TVXQ!,Hot Sauce,,,https://youtu.be/v0hq5rJJqJI,Boy,Japanese,186,v0hq5rJJqJI,1459922,25506,1527
2019-10-23,Winner,SOSO,,,https://youtu.be/oDKMLDH8kqc,Boy,Major,236,oDKMLDH8kqc,13292341,590894,29198
2019-10-22,DAY6,Sweet Chaos,,,https://youtu.be/CWUGikRxGQs,Boy,Major,243,CWUGikRxGQs,16611116,711667,27230
2019-10-22,MONSTA X,Find You,,,https://youtu.be/SRSBHbmV7hM,Boy,Minor,345,SRSBHbmV7hM,6117549,447643,29343
2019-10-22,Youngjae,Forever Love,,,https://youtu.be/RodzwqdC0RA,Boy Solo,Major,223,RodzwqdC0RA,212934,24638,1842
2019-10-22,Takeuchi Miyu,My Type,,,https://youtu.be/hYJ37-p57Rw,Girl Solo,Special,275,hYJ37-p57Rw,726402,21171,2782
2019-10-22,CIX,My New World,,,https://youtu.be/rlYAk9M8q7I,Boy,Major,216,rlYAk9M8q7I,7875913,229118,10033
2019-10-21,NU'EST,Love Me,,,https://youtu.be/m5kOBOfoySA,Boy,Major,182,m5kOBOfoySA,13259993,297397,18300
2019-10-21,VAV,Poison,포이즌,,https://youtu.be/jG5IyiVgaxA,Boy,Major,228,jG5IyiVgaxA,17108724,281254,17731
2019-10-21,TXT,Run Away,9와 4분의 3 승강장에서 너를 기다려,,https://youtu.be/6yWPfUz0z94,Boy,Major,317,6yWPfUz0z94,112832623,3758959,258401
2019-10-20,AleXa,Bomb,,,https://youtu.be/2OjCMR8DGLg,Girl Solo,Major,260,2OjCMR8DGLg,25426885,886265,30271
2019-10-19,Zelo,Drunken Master,,,https://youtu.be/Jaz-DBqBeKQ,Boy Solo,Minor,233,Jaz-DBqBeKQ,105184,11764,842
2019-10-18,BTS,Make It Right (feat Lauv),메이킷 롸잇,,https://youtu.be/eXBu09fwe3I,Boy,Minor,258,eXBu09fwe3I,197990066,6888921,316988
2019-10-17,Super Junior,SUPER CLAP,슈퍼클랩,,https://youtu.be/9yimV9i-dY0,Boy,Major,230,9yimV9i-dY0,36431452,761627,74319
2019-10-17,1the9,Clap,속삭여,,https://youtu.be/6n5HB7ec_CE,Boy,Major,204,6n5HB7ec_CE,1327436,99656,5090
2019-10-17,Twice,Fake & True,,,https://youtu.be/zQELp93xxfo,Girl,Japanese,232,zQELp93xxfo,68791966,1288659,58243
2019-10-16,MONSTA X,Someone's Someone,,,https://youtu.be/foHejoV20bc,Boy,English,143,foHejoV20bc,26215315,719848,34821
2019-10-15,Lim Kim,Yellow,,,https://youtu.be/o5S3sPpkd8w,Girl Solo,Major,183,o5S3sPpkd8w,1792321,74648,6967
2019-10-15,N.Flying,Good Bam,굿밤,,https://youtu.be/_2XBCywb8ng,Boy,Major,257,_2XBCywb8ng,2317118,83291,4154
2019-10-14,Lim Hyunsik,Dear Love,,,https://youtu.be/G2TQIyjyrKk,Boy Solo,Major,310,G2TQIyjyrKk,1622699,77828,6945
2019-10-10,Tiffany Young,Run For Your Life,,,https://youtu.be/Rp8sVAr6yGY,Girl Solo,English,167,Rp8sVAr6yGY,3587602,194162,10365
2019-10-10,Jung Daehyun,Aight,,,https://youtu.be/Fr1GTfOqFrs,Boy Solo,Major,188,Fr1GTfOqFrs,235405,21444,2048
2019-10-10,Ladies' Code,SET ME FREE,,,https://youtu.be/RIsSCnDBDbY,Girl,Major,223,RIsSCnDBDbY,17178,1405,80
2019-10-09,Stray Kids,Double Knot,,,https://youtu.be/UWoyeuwj9c0,Boy,Major,200,UWoyeuwj9c0,70065315,2046312,110436
2019-10-08,ATEEZ,Wonderland,,,https://youtu.be/Z_BhMhZpAug,Boy,Major,205,Z_BhMhZpAug,114309551,1988390,215453
2019-10-07,GreatGuys,Be On You,비온유,,https://youtu.be/1ZlLwThQZ8I,Boy,Major,229,1ZlLwThQZ8I,879250,97032,7668
2019-10-07,ONF,Why,,,https://youtu.be/gH14nS5NC0g,Boy,Major,210,gH14nS5NC0g,6656190,0,5107
2019-10-07,AB6IX,Blind For Love,,,https://youtu.be/gKxTS22TdsQ,Boy,Major,224,gKxTS22TdsQ,14447777,377652,15416
2019-10-04,Super Junior,I Think I,,,https://youtu.be/CbFh06IpSwA,Boy,Minor,225,CbFh06IpSwA,16458454,702855,47050
2019-10-04,Limesoda,Wave,웨이브,,https://youtu.be/fNn3S7fHODM,Girl,Major,244,fNn3S7fHODM,29015,2920,324
2019-10-03,SuperM,Jopping,,,https://youtu.be/pAnK1y7qjuE,Boy,Major,284,pAnK1y7qjuE,120169745,3741113,309502
2019-10-02,Zico,Extreme,,,https://youtu.be/7Z_aSAiP3vQ,Boy Solo,Minor,151,7Z_aSAiP3vQ,689993,21714,682
2019-10-02,Jeong Sewoon,When It Rains,비가 온대 그날처럼,,https://youtu.be/VffUe5aWCAc,Boy Solo,Major,234,VffUe5aWCAc,141386,7852,294
2019-10-01,ARGON,Give me dat,,,https://youtu.be/8zjpvGHU4H4,Boy,Major,199,8zjpvGHU4H4,237853,28037,1222
2019-09-30,Chen (EXO),Shall We?,우리 어떻게 할까요,,https://youtu.be/AO1OqWwKj1A,Boy Solo,Major,225,AO1OqWwKj1A,10677104,656453,113101
2019-09-30,Zico,Human,사람,,https://youtu.be/1QMv1Qx5hRw,Boy Solo,Minor,258,1QMv1Qx5hRw,1156023,43711,1463
2019-09-30,Zico,"Daredavil feat. Jvcki Wai, Yumdda",천둥벌거숭이,,https://youtu.be/9nkZ0F9QdVI,Boy Solo,Major,259,9nkZ0F9QdVI,6334261,91745,4652
2019-09-30,Oneus,Lit,가자,ZANYBROS,https://youtu.be/yHJ6JQeP8LI,Boy,Major,246,yHJ6JQeP8LI,98703,14229,538
2019-09-29,PURPLEBECK,Dream Line,,,https://youtu.be/A-tpryyodOg,Girl,Major,302,ok_XE0v2HhM,269466,29267,33889
2019-09-28,Minty,Arcadia,아르카디아,,https://youtu.be/6rzemizJoNQ,Girl Solo,Major,285,6rzemizJoNQ,962723,20164,2803
2019-09-27,j-hope,Chicken Noodle Soup feat. Becky G,,,https://youtu.be/i23NEQEFpgQ,Boy Solo,Major,269,i23NEQEFpgQ,370304603,11718021,791246
2019-09-26,Sonamoo,We Are LEGENDARY,,,https://youtu.be/5PyOY1HRuIE,Girl,CF,222,5PyOY1HRuIE,1475704,4607,388
2019-09-26,PONY,Divine,,,https://youtu.be/J0cLGT4kPV0,Girl Solo,CF,199,J0cLGT4kPV0,597734,35214,1077
2019-09-26,Apeace,Feel So Good,,,https://youtu.be/uDNeTX9yexU,Boy,Japanese,212,uDNeTX9yexU,55731,1878,269
2019-09-24,TVXQ!,Guilty,,,https://youtu.be/1XLxZ5rJzQs,Boy,Japanese,267,1XLxZ5rJzQs,2392862,30189,1902
2019-09-23,Jessi,Who Dat B,,August Frogs,https://youtu.be/zaYqW9s9Aok,Girl Solo,Major,200,zaYqW9s9Aok,26720345,919679,28570
2019-09-23,Twice,Feel Special,,,https://youtu.be/3ymwOvzhwHs,Girl,Major,221,3ymwOvzhwHs,452327990,5000392,592032
2019-09-21,KARD,Dumb Litty,,ZANYBROS,https://youtu.be/W01_e6hw288,Co-ed,Major,199,W01_e6hw288,25846085,991706,50117
2019-09-20,Amber Liu,Hands Behind My Back,,,https://youtu.be/ZTtnVES4EVk,Girl Solo,Major,202,ZTtnVES4EVk,1084994,140225,7264
2019-09-19,Saturday,Bbyong,뿅,,https://youtu.be/uamioRNrvQ4,Girl,Major,216,uamioRNrvQ4,2349656,154209,13566
2019-09-19,LABOUM,Firework,불꽃놀이,,https://youtu.be/2iWaaU9PuNo,Girl,Major,202,bz_BR3baCkA,559879,21523,1510
2019-09-18,Punch,Sometimes,가끔 이러다,,https://youtu.be/fJubafP3IMI,Girl Solo,Minor,222,fJubafP3IMI,1168816,17079,432
2019-09-18,Teen Teen,It's On You,책임져요,,https://youtu.be/Hpj4TG6Y1zM,Boy,Major,198,Hpj4TG6Y1zM,613674,59961,3353
2019-09-18,Dreamcatcher,Deja Vu,데자부,,https://youtu.be/W761DtH1oRg,Girl,Major,227,W761DtH1oRg,31275088,835051,66432
2019-09-17,3YE,OOMM,,,https://youtu.be/spYi8qkYDCg,Girl,Major,202,spYi8qkYDCg,5859827,306340,11492
2019-09-16,Super Junior,Somebody New,,,https://youtu.be/eM5XiXrBu74,Boy,Special,208,eM5XiXrBu74,5541808,205148,21684
2019-09-16,GWSN,Total Eclipse (Black Out),,,https://youtu.be/clmMaToHSns,Girl,Minor,314,clmMaToHSns,42938,2377,65
2019-09-16,Seventeen,Fear,독,,https://youtu.be/ap14O5-G7UA,Boy,Major,183,ap14O5-G7UA,52191010,1259070,108751
2019-09-16,ANS,Boom Boom,붐붐,,https://youtu.be/3B_ObT15YHI,Girl,Major,293,3B_ObT15YHI,1764115,81375,3268
2019-09-12,IZ*One,Vampire,,,https://youtu.be/nRYCLOTRAK4,Girl,Japanese,255,nRYCLOTRAK4,18704069,481913,49859
2019-09-11,Bolbbalgan4,25,,,https://youtu.be/Wy0UvN_PUcw,Girl,Minor,220,Wy0UvN_PUcw,599493,34077,715
2019-09-11,PIERCE,Villain,빌런,,https://youtu.be/2lisAUo9UX4,Girl,Major,189,2lisAUo9UX4,1647852,12680,0
2019-09-10,"Chungha, Mommy Son",Fast,달려,,https://youtu.be/5ECWgWdtyg0,Co-ed,CF,185,5ECWgWdtyg0,615240,29578,592
2019-09-10,Bolbbalgan4,Workaholic,워커홀릭,,https://youtu.be/mrAIqeULUL0,Girl,Major,272,mrAIqeULUL0,16682344,289666,7344
2019-09-09,GIRLKIND XJR,All You Want,,,https://youtu.be/lbmbwDkz7gQ,Girl,Minor,246,lbmbwDkz7gQ,48106,3665,238
2019-09-09,Super Junior,Show,,,https://youtu.be/VRuLUt-Pz88,Boy,Special,234,VRuLUt-Pz88,2467607,105799,8982
2019-09-09,MONSTA X,Pepsi For The Love Of It,,,https://youtu.be/IPxSQTRLss0,Boy,CF,166,IPxSQTRLss0,9983676,68785,2932
2019-09-09,Dreamcatcher,Breaking Out,,,https://youtu.be/SHmOpFbFgrM,Girl,Japanese,207,SHmOpFbFgrM,3539202,118844,5989
2019-09-09,WeGirls,Ride,,,https://youtu.be/nsNF_gQYQj8,Girl,Major,209,nsNF_gQYQj8,321529,8536,638
2019-09-09,FTISLAND,Quit,관둬,,https://youtu.be/DZ0w6iP4I8I,Boy,Minor,235,DZ0w6iP4I8I,755646,31105,1781
2019-09-06,CLC,Devil,데빌,,https://youtu.be/MY4qnUGwWIU,Girl,Major,183,MY4qnUGwWIU,21974238,725033,47067
2019-09-05,"Choa, Way",My Universe,나의 우주,,https://youtu.be/gfjf1I8mk94,Girl,Major,241,gfjf1I8mk94,74138,4876,311
2019-09-04,Wheein,Good Bye,헤어지자,,https://youtu.be/U_dpIqCDcZk,Girl Solo,Major,347,U_dpIqCDcZk,5640661,245514,11225
2019-09-03,VANNER,Get Crazy,미쳐버려,,https://youtu.be/ULu5ncXwcEY,Boy,Major,195,ULu5ncXwcEY,126129,15935,797
2019-09-02,AlphaBAT,Fly,,,https://youtu.be/70iFNFuoiYc,Boy,Major,210,70iFNFuoiYc,23851,0,243
2019-09-02,Momoland,Pinky Love,,,https://youtu.be/gZh7Y52Os_k,Girl,Japanese,189,gZh7Y52Os_k,5436009,114610,12794
2019-09-02,M.O.N.T,Bae,,,https://youtu.be/MBbeoPAGWsA,Boy,Minor,211,MBbeoPAGWsA,147361,20181,983
2019-09-02,W Project,1 minute 1 second,분1초(돌아와줘),,https://youtu.be/bzmCf2u2YCI,Boy,Special,230,bzmCf2u2YCI,2116119,152219,11405
2019-08-29,Lalary,Lalary,랄라리,,https://youtu.be/y3fugnlhOTk,Girl,Major,181,y3fugnlhOTk,1141115,103836,5450
2019-08-29,Ravi,Still Nirvana,,,https://youtu.be/5JPGujmFbis,Boy Solo,Major,223,5JPGujmFbis,2981376,24215,842
2019-08-28,Benji (B.I.G),Telephone,,,https://youtu.be/aLGAqZEiN3c,Boy Solo,Major,217,aLGAqZEiN3c,242324,32264,11733
2019-08-28,Onewe,Regulus,야행성,,https://youtu.be/oqaY9H1VOV8,Boy,Major,233,oqaY9H1VOV8,4048556,174682,10763
2019-08-28,Crush,Nappa,나빠,,https://youtu.be/OoMIAo0a2TA,Boy Solo,Major,277,OoMIAo0a2TA,5844836,134648,3771
2019-08-27,Signal,Down For You,너 다운,,https://youtu.be/Dm4jbukLaC0,Boy,Major,199,Dm4jbukLaC0,21946,2039,152
2019-08-27,Fanxy Red,T.O.P,,,https://youtu.be/0Sz3UhwFPYg,Girl,Major,196,0Sz3UhwFPYg,705976,67343,3879
2019-08-27,GIRLKIND XJR,Money Talk,머니토크,,https://youtu.be/4sPT5wJxnn4,Girl,Major,205,4sPT5wJxnn4,216740,12499,681
2019-08-27,Sunmi,Lalalay,날라리,,https://youtu.be/LrggmyDhWBo,Girl Solo,Major,205,LrggmyDhWBo,27974213,618544,10460
2019-08-27,X1,Flash,,Rigend Film,https://youtu.be/LlQEKB2H7z4,Boy,Major,210,LlQEKB2H7z4,119540825,1840195,254131
2019-08-27,Peniel (BtoB),Flip feat. Beenzino,,,https://youtu.be/USlrvoGQGEc,Boy Solo,Minor,199,USlrvoGQGEc,542068,41398,2478
2019-08-26,N.Cus,Super Luv,,,https://youtu.be/DrhsRvCb_SI,Boy,Major,184,DrhsRvCb_SI,250963,27911,1759
2019-08-25,Jimin Park,Stay Beautiful,,,https://youtu.be/hfLZnNby97c,Girl Solo,Major,177,hfLZnNby97c,3148303,228618,9216
2019-08-25,M.O.N.T,Rock Paper Scissors,가위바위보,,https://youtu.be/C6iWAYEcAWw,Boy,Major,202,C6iWAYEcAWw,55111,10171,742
2019-08-23,VAV,Give me more (Un Poco Mas),,Purple Straw Film,https://youtu.be/EUwbY84YKs0,Boy,Special,247,EUwbY84YKs0,9546507,262036,10169
2019-08-22,G-reyish,KKILI KKILI,끼리끼리,,https://youtu.be/Tm4rXMKvCkw,Girl,Major,189,Tm4rXMKvCkw,321299,13872,1227
2019-08-22,UP10TION,Your Gravity,,,https://youtu.be/BOo3fJ8lqbA,Boy,Major,194,BOo3fJ8lqbA,1691174,121675,8767
2019-08-22,Grizly X Chungha,Run,,,https://youtu.be/zv75s72X-WE,Co-ed,Special,180,zv75s72X-WE,590035,32468,660
2019-08-21,Oh Hayoung,Don't Make Me Laugh,,,https://youtu.be/xpDlghQYvoo,Girl Solo,Major,181,xpDlghQYvoo,541108,29720,3140
2019-08-21,IZ,Final Kiss,너와의 추억은 항상 여름같아,,https://youtu.be/vkzDPFV7oEw,Boy,Major,227,vkzDPFV7oEw,93955,19760,4732
2019-08-21,Oh Hayoung,Don't Make Me Laugh,,,https://youtu.be/5CcVngv5ALw,Girl Solo,Major,181,5CcVngv5ALw,1744533,80792,6609
2019-08-20,Celeb Five,I wish I could unsee that,안 본 눈 삽니다,,https://youtu.be/p21n7yQX4uE,Girl,Special,162,p21n7yQX4uE,877825,40129,2548
2019-08-19,Everglow,Adios,,,https://youtu.be/4gX_p1VkgA4,Girl,Major,205,4gX_p1VkgA4,164696172,2599731,160343
2019-08-19,The Boyz,D.D.D,,,https://youtu.be/bTTczRe-Pj0,Boy,Major,272,bTTczRe-Pj0,14668319,244765,8273
2019-08-19,VIINI,Genie,도깨비방망이,,https://youtu.be/VN3sefQ0ksE,Boy Solo,Major,223,VN3sefQ0ksE,1554271,127021,5365
2019-08-19,Target,BABY COME BACK HOME,,,https://youtu.be/S9um1lm9NsQ,Boy,Major,191,S9um1lm9NsQ,692838,66439,3154
2019-08-19,Holics,I'm Ur Fan,,,https://youtu.be/rIX-NDapjvo,Girl,Major,225,rIX-NDapjvo,13923,572,0
2019-08-19,Red Velvet,Umpah Umpah,,,https://youtu.be/vHS9E6JFja8,Girl,Major,226,vHS9E6JFja8,48892475,1675554,123091
2019-08-16,ANS,Wonderland,,,https://youtu.be/mtF1PlZ5yw0,Girl,Minor,245,mtF1PlZ5yw0,41311,3453,260
2019-08-13,Weki Meki,Tiki-Taka(99%),,ZANYBROS,https://youtu.be/bgrOljOXdCQ,Girl,Major,212,bgrOljOXdCQ,6276831,218094,7985
2019-08-13,The Rose,Red,,,https://youtu.be/6pF3HCuFHvY,Boy,Major,181,6pF3HCuFHvY,4097809,331295,12104
2019-08-13,M.O.N.T,Daehan minguk mansae,대한민국만세,,https://youtu.be/7HEUJISrsxo,Boy,Minor,206,7HEUJISrsxo,414621,37893,2767
2019-08-07,Rocket Punch,Bim Bam Bum,빔밤붐,ZANYBROS,https://youtu.be/0306kjwhO-8,Girl,Major,225,0306kjwhO-8,4412366,195557,13271
2019-08-06,JBJ95,Spark,불꽃처럼,,https://youtu.be/1FW0OKdDcd4,Boy,Major,239,1FW0OKdDcd4,1394258,59363,2226
2019-08-06,FANATICS,Sunday,,,https://youtu.be/NC_-T581Dbs,Girl,Major,222,NC_-T581Dbs,1123446,53160,2547
2019-08-06,VENUS,Turn Signal,깜빡이,,https://youtu.be/bPGZFYVjWNY,Girl,Major,207,bPGZFYVjWNY,57232,2038,196
2019-08-06,IN2IT,Run Away,,,https://youtu.be/OwCFaFSGQ4o,Boy,Major,211,OwCFaFSGQ4o,509288,48370,3597
2019-08-05,Pink Fantasy,Fantasy,,,https://youtu.be/kfjpUTt9PJQ,Girl,Major,209,kfjpUTt9PJQ,1855436,124909,15612
2019-08-05,Eyedi,Perfect 6th Sence,,,https://youtu.be/i7Q52jThBVg,Girl Solo,Japanese,253,i7Q52jThBVg,98915,4342,0
2019-08-05,Seventeen,Hit,,Rigend Film,https://youtu.be/F9CrRG6j2SM,Boy,Major,204,F9CrRG6j2SM,76339076,1567392,116171
2019-08-05,Oh My Girl,Bungee (Fall In Love),번지,,https://youtu.be/QTD_yleCK9Y,Girl,Major,185,QTD_yleCK9Y,25527868,168240,10181
2019-08-04,TRCNG,Missing,,,https://youtu.be/gXtHSkW6gpw,Boy,Major,240,gXtHSkW6gpw,695091,65709,5833
2019-08-01,Tiffany Young,Magnetic Moon,,,https://youtu.be/oM_t7Y8gBwU,Girl Solo,Major,204,oM_t7Y8gBwU,7954881,233627,12031
2019-08-01,D1CE,Wake Up,깨워,,https://youtu.be/eo3A9QSVdrI,Boy,Major,197,eo3A9QSVdrI,443740,37532,2412
2019-07-31,W24,Stay A Moment,거기 잠시라도,,https://youtu.be/OnHD4txhoDc,Boy,Major,221,OnHD4txhoDc,96762,16286,1544
2019-07-31,Red Velvet,Milkshake,밀크쉐이크,,https://youtu.be/PDy_i0UvAOI,Girl,Special,218,PDy_i0UvAOI,5066157,366559,10840
2019-07-31,Ruann,Beep Beep,,,https://youtu.be/FR8VWEgcvU8,Girl Solo,Major,232,FR8VWEgcvU8,801678,28405,1943
2019-07-31,HA:TFELT,Happy Now feat. Moonbyul,,,https://youtu.be/GVGS_QTkvfw,Girl Solo,Special,116,8LBtVfl6Y0A,600623,41752,1378
2019-07-31,Verivery,Tag Tag Tag,,,https://youtu.be/mmoAEvF_YAc,Boy,Major,247,mmoAEvF_YAc,3853901,102266,4943
2019-07-31,Bang Yongguk,Orange Drive,,,https://youtu.be/TUCsNk8PtCA,Boy Solo,Major,196,TUCsNk8PtCA,422499,45614,3026
2019-07-31,Peniel (BtoB),FLY23,,,https://youtu.be/F13ICLLdgHY,Boy Solo,Major,229,F13ICLLdgHY,808869,51427,3845
2019-07-30,CatChuuuu,Catch U,캣치 유,,https://youtu.be/ZYtkQJ01aDg,Girl,Major,235,ZYtkQJ01aDg,12097,116,90
2019-07-30,Eden,Heaven feat. Heize,,,https://youtu.be/ZuFwZW1hdq8,Boy Solo,Major,191,ZuFwZW1hdq8,300685,19535,695
2019-07-30,Busters,Pinky Promise,,,https://youtu.be/XXOS0lWMEGw,Girl,Major,183,XXOS0lWMEGw,770525,46458,4169
2019-07-28,Z-GIRLS,Streets of Gold,,,https://youtu.be/sL3G1dfhQro,Girl,Major,211,Di2XQ4xuAMk,7585686,355938,36689
2019-07-28,Z-BOYS,Holla Holla,,,https://youtu.be/3nDgKaTkC6E,Boy,Major,233,tQpldHIQCLI,3181885,148216,24960
2019-07-28,Z-GIRLS,Fire Flame,,,https://youtu.be/HFKogvpnbhU,Girl,Minor,170,l9SR8KVLnak,515226,36456,2787
2019-07-28,ITZY,ICY,아이씨,,https://youtu.be/zndvqTc4P9I,Girl,Major,200,zndvqTc4P9I,255095396,3670363,204915
2019-07-26,Taemin,Famous,,,https://youtu.be/F32hhOsJ14k,Boy Solo,Japanese,188,F32hhOsJ14k,13981473,506968,22923
2019-07-26,Pentagon,Sha La La (Japanese ver.),,,https://youtu.be/t21gkWyKFUM,Boy,Japanese,202,t21gkWyKFUM,2070726,85107,2683
2019-07-26,Park Boram,Do as I Like,싶으니까,,https://youtu.be/M_eRLMCC6vU,Girl Solo,Major,195,M_eRLMCC6vU,264679,4805,1009
